Waterbody,Parameter,Impairment Status,Year,Include,Number of Samples,Number of detects,Number of Detects,Number of likely unflagged NDs,% of samples DL > CCC,CCC_e,CMC_e,D_e,min_e,max_e,CCC_ef,CMC_ef,D_ef
Tidal Basin,Chlordane,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Tidal Basin,Dieldrin,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Tidal Basin,Heptachlor epoxide,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Tidal Basin,PAH1,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,10,,0,0,0,0,0,0,0,0,0,0,0
Tidal Basin,PAH2,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,8,,0,0,0,0,0,0,0,0,0,0,0
Tidal Basin,PAH3,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,10,,0,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,Arsenic,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Washington Ship Channel,Copper,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Washington Ship Channel,Lead,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Washington Ship Channel,Zinc,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Washington Ship Channel,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,DDE,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,DDT,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,Chlordane,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,Dieldrin,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,Heptachlor epoxide,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,PAH1,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,10,,1,0,0,0,0,0,0,0,0,0,0
Washington Ship Channel,PAH2,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,8,,2,0,0,0,0,2,0,0,0,0,0.25
Washington Ship Channel,PAH3,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,10,,0,0,0,0,0,0,0,0,0,0,0
Watts Branch,Arsenic,,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch,Copper,,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch,Lead,,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch,Zinc,,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch,DDD,,2013,,2,,0,0,150,0,0,0,0,0,0,0,0
Watts Branch,DDE,,2013,,2,,0,0,150,0,0,0,0,0,0,0,0
Watts Branch,DDT,,2013,,2,,0,0,150,0,0,0,0,0,0,0,0
Watts Branch,Chlordane,,2013,,2,,0,0,150,0,0,0,0,0,0,0,0
Watts Branch,Dieldrin,,2013,,2,,1,0,0,0,0,1,0,0,0,0,0.5
Watts Branch,Heptachlor epoxide,,2013,,2,,0,0,0,0,0,0,0,0,0,0,0
Watts Branch,PAH1,,2013,,10,,2,0,0,0,0,0,0,0,0,0,0
Watts Branch,PAH2,,2013,,8,,1,0,0,0,0,1,0,0,0,0,0.125
Watts Branch,PAH3,,2013,,10,,0,0,0,0,0,0,0,0,0,0,0
Watts Branch - Lower,Arsenic,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,Copper,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,Lead,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,Zinc,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,DDE,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,DDT,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,Chlordane,Remaining impairment,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,Dieldrin,Remaining impairment,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,Heptachlor epoxide,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,PAH1,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,PAH2,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Lower,PAH3,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,Arsenic,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,Copper,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,Lead,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,Zinc,Not impaired ,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,DDE,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,DDT,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,Chlordane,Remaining impairment,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,Dieldrin,Remaining impairment,2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,Heptachlor epoxide,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,PAH1,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,PAH2,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Watts Branch - Upper,PAH3,"Cat. 3, 2014/Impaired for Class D, 2020",2013,,0,,0,0,-,0,0,0,0,0,-,-,-
Anacostia Lower,Arsenic,Remaining impairment,2014,,12,,9,0,0,0,0,2,0,0,0,0,0.166666667
Anacostia Lower,Copper,Remaining impairment,2014,,12,,12,0,658.3333333,0,0,0,0,0,0,0,0
Anacostia Lower,Lead,Not impaired 2014,2014,,12,,12,0,1066.666667,1,0,0,0,0,0.083333333,0,0
Anacostia Lower,Zinc,Remaining impairment,2014,,12,,12,0,0,0,0,0,0,0,0,0,0
Anacostia Lower,DDD,Remaining impairment,2014,,6,,1,0,100,1,0,1,0,0,0.166666667,0,0.166666667
Anacostia Lower,DDE,Remaining impairment,2014,,6,,0,0,100,0,0,0,0,0,0,0,0
Anacostia Lower,DDT,Remaining impairment,2014,,6,,0,0,100,0,0,0,0,0,0,0,0
Anacostia Lower,Chlordane,Remaining impairment,2014,,6,,1,0,100,0,0,1,0,0,0,0,0.166666667
Anacostia Lower,Dieldrin,Remaining impairment,2014,,6,,0,0,0,0,0,0,0,0,0,0,0
Anacostia Lower,Heptachlor epoxide,Remaining impairment,2014,,6,,0,0,0,0,0,0,0,0,0,0,0
Anacostia Lower,PAH1,Remaining impairment,2014,,30,,4,0,0,0,0,0,0,0,0,0,0
Anacostia Lower,PAH2,Remaining impairment,2014,,24,,10,0,0,0,0,10,0,0,0,0,0.416666667
Anacostia Lower,PAH3,Remaining impairment,2014,,30,,8,0,0,0,0,8,0,0,0,0,0.266666667
Anacostia Upper,Arsenic,Remaining impairment,2014,,18,,11,0,0,0,0,2,0,0,0,0,0.111111111
Anacostia Upper,Copper,Remaining impairment,2014,,18,,18,0,433.3333333,0,0,0,0,0,0,0,0
Anacostia Upper,Lead,Not impaired 2014,2014,,18,,17,0,655.5555556,1,0,0,0,0,0.055555556,0,0
Anacostia Upper,Zinc,Remaining impairment,2014,,18,,18,0,0,0,0,0,0,0,0,0,0
Anacostia Upper,DDD,Remaining impairment,2014,,9,,0,0,666.6666667,0,0,0,0,0,0,0,0
Anacostia Upper,DDE,Remaining impairment,2014,,9,,0,0,666.6666667,0,0,0,0,0,0,0,0
Anacostia Upper,DDT,Remaining impairment,2014,,9,,0,0,666.6666667,0,0,0,0,0,0,0,0
Anacostia Upper,Chlordane,Remaining impairment,2014,,9,,0,0,666.6666667,0,0,0,0,0,0,0,0
Anacostia Upper,Dieldrin,Remaining impairment,2014,,9,,0,0,0,0,0,0,0,0,0,0,0
Anacostia Upper,Heptachlor epoxide,Remaining impairment,2014,,9,,0,0,0,0,0,0,0,0,0,0,0
Anacostia Upper,PAH1,Remaining impairment,2014,,45,,5,0,0,0,0,0,0,0,0,0,0
Anacostia Upper,PAH2,Remaining impairment,2014,,36,,18,0,0,0,0,18,0,0,0,0,0.5
Anacostia Upper,PAH3,Remaining impairment,2014,,45,,2,0,0,0,0,2,0,0,0,0,0.044444444
Battery Kemble Creek,Arsenic,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,Copper,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,Lead,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,Zinc,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,DDD,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,DDE,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,DDT,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,Chlordane,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,Dieldrin,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,Heptachlor epoxide,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,PAH1,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,PAH2,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Battery Kemble Creek,PAH3,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,Arsenic,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,Copper,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,Lead,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,Zinc,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,DDD,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,DDE,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,DDT,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,Chlordane,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,Dieldrin,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,Heptachlor epoxide,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,PAH1,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,PAH2,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Broad Branch,PAH3,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,Arsenic,Not impaired/ Impaired for Class D 2020,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,Copper,Not impaired/ Impaired for Class D 2020,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,Lead,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,Zinc,Not impaired/ Impaired for Class D 2020,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,DDE,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,DDT,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,Chlordane,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,Dieldrin,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,Heptachlor epoxide,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,PAH1,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,PAH2,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dalecarlia Tributary,PAH3,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,Arsenic,"Not impaired, but moved to Cat. 3, 2014/ Impaired for Class D 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,Copper,"Not impaired, but moved to Cat. 3, 2014/ Impaired for Class D 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,Lead,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,Zinc,"Not impaired, but moved to Cat. 3, 2014/ Impaired for Class D 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,DDE,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,DDT,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,Chlordane,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,Dieldrin,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,Heptachlor epoxide,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,PAH1,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,PAH2,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Dumbarton Oaks,PAH3,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,Arsenic,"Not impaired, but moved to Cat. 3, 2014/ Impaired for Class D 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,Copper,"Not impaired, but moved to Cat. 3, 2014/ Impaired for Class D 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,Lead,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,Zinc,"Not impaired, but moved to Cat. 3, 2014/ Impaired for Class D 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,DDE,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,DDT,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,Chlordane,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,Dieldrin,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,Heptachlor epoxide,Revised 2016,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,PAH1,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,PAH2,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fenwick Branch,PAH3,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,Arsenic,Remaining impairment,2014,,2,,2,0,0,0,0,2,0,0,0,0,1
Fort Chaplin Tributary,Copper,Not impaired 2014,2014,,2,,2,0,950,0,0,0,0,0,0,0,0
Fort Chaplin Tributary,Lead,Not impaired 2014,2014,,2,,2,0,1800,0,0,0,0,0,0,0,0
Fort Chaplin Tributary,Zinc,Not impaired 2014,2014,,2,,2,0,0,0,0,0,0,0,0,0,0
Fort Chaplin Tributary,DDD,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,DDE,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,DDT,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,Chlordane,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,Dieldrin,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,Heptachlor epoxide,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,PAH1,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,PAH2,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Chaplin Tributary,PAH3,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,Arsenic,Remaining impairment,2014,,2,,1,0,0,0,0,1,0,0,0,0,0.5
Fort Davis Tributary,Copper,Not impaired 2014,2014,,2,,2,0,1150,0,0,0,0,0,0,0,0
Fort Davis Tributary,Lead,Not impaired 2014,2014,,2,,2,0,1900,0,0,0,0,0,0,0,0
Fort Davis Tributary,Zinc,Not impaired 2014,2014,,2,,2,0,0,0,0,0,0,0,0,0,0
Fort Davis Tributary,DDD,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,DDE,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,DDT,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,Chlordane,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,Dieldrin,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,Heptachlor epoxide,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,PAH1,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,PAH2,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Davis Tributary,PAH3,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,Arsenic,Remaining impairment,2014,,2,,2,0,0,0,0,2,0,0,0,0,1
Fort Dupont Tributary,Copper,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,2,,2,0,550,0,0,0,0,0,0,0,0
Fort Dupont Tributary,Lead,Not impaired 2014,2014,,2,,2,0,1350,0,0,0,0,0,0,0,0
Fort Dupont Tributary,Zinc,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,2,,2,0,0,0,0,0,0,0,0,0,0
Fort Dupont Tributary,DDD,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,DDE,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,DDT,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,Chlordane,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,Dieldrin,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,Heptachlor epoxide,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,PAH1,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,PAH2,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Dupont Tributary,PAH3,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Fort Stanton Tributary,Arsenic,Remaining impairment,2014,,2,,2,0,0,0,0,2,0,0,0,0,1
Fort Stanton Tributary,Copper,Not impaired 2014,2014,,2,,2,0,1150,0,0,0,0,0,0,0,0
Fort Stanton Tributary,Lead,Not impaired 2014,2014,,2,,2,0,1850,1,0,0,0,0,0.5,0,0
Fort Stanton Tributary,Zinc,Not impaired 2014,2014,,2,,2,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,DDD,Not impaired 2014,2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,DDE,Not impaired 2014,2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,DDT,Not impaired 2014,2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,Chlordane,Not impaired 2014,2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,Dieldrin,Not impaired 2014,2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,Heptachlor epoxide,Not impaired 2014,2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,PAH1,Remaining impairment,2014,,5,,2,0,0,0,0,0,0,0,0,0,0
Fort Stanton Tributary,PAH2,Remaining impairment,2014,,4,,4,0,0,0,0,4,0,0,0,0,1
Fort Stanton Tributary,PAH3,Remaining impairment,2014,,5,,0,0,0,0,0,0,0,0,0,0,0
Foundry Branch,Arsenic,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,Copper,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,Lead,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,Zinc,Not impaired 2014,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,DDD,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,DDE,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,DDT,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,Chlordane,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,Dieldrin,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,Heptachlor epoxide,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,PAH1,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,PAH2,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Foundry Branch,PAH3,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Hickey Run,Arsenic,Not impaired/ Impaired for Class D 2020,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Hickey Run,Copper,Not impaired/ Impaired for Class D 2020,2014,,19,,17,0,136.8421053,0,0,0,0,0,0,0,0
Hickey Run,Lead,Not impaired ,2014,,0,,0,0,-,0,0,0,0,0,-,-,-
Hickey Run,Zinc,Not impaired/ Impaired for Class D 2020,2014,,19,,16,0,0,0,0,0,0,0,0,0,0
Hickey Run,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,1,,0,0,200,0,0,0,0,0,0,0,0
Hickey Run,DDE,Remaining impairment,2014,,1,,1,0,200,0,0,1,0,0,0,0,1
Hickey Run,DDT,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,1,,0,0,200,0,0,0,0,0,0,0,0
Hickey Run,Chlordane,Remaining impairment,2014,,1,,0,0,200,0,0,0,0,0,0,0,0
Hickey Run,Dieldrin,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Hickey Run,Heptachlor epoxide,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,1,,0,0,0,0,0,0,0,0,0,0,0
Hickey Run,PAH1,Remaining impairment,2014,,5,,3,0,0,0,0,0,0,0,0,0,0
Hickey Run,PAH2,Remaining impairment,2014,,4,,4,0,0,0,0,4,0,0,0,0,1
Hickey Run,PAH3,Remaining impairment,2014,,5,,0,0,0,0,0,0,0,0,0,0,0
Kingman Lake,Arsenic,Remaining impairment,2014,,6,,5,0,0,0,0,1,0,0,0,0,0.166666667
Kingman Lake,Copper,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,6,,6,0,633.3333333,0,0,0,0,0,0,0,0
Kingman Lake,Lead,Not impaired 2014,2014,,6,,6,0,1066.666667,1,0,0,0,0,0.166666667,0,0
Kingman Lake,Zinc,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,6,,6,0,0,0,0,0,0,0,0,0,0
Kingman Lake,DDD,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,3,,1,0,100,0,0,1,0,0,0,0,0.333333333
Kingman Lake,DDE,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,3,,0,0,100,0,0,0,0,0,0,0,0
Kingman Lake,DDT,Remaining impairment,2014,,3,,0,0,100,0,0,0,0,0,0,0,0
Kingman Lake,Chlordane,Remaining impairment,2014,,3,,1,0,100,0,0,1,0,0,0,0,0.333333333
Kingman Lake,Dieldrin,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,3,,0,0,0,0,0,0,0,0,0,0,0
Kingman Lake,Heptachlor epoxide,"Cat. 3, 2014/Impaired for Class D, 2020",2014,,3,,0,0,0,0,0,0,0,0,0,0,0
Kingman Lake,PAH1,Remaining impairment,2014,,15,,2,0,0,0,0,0,0,0,0,0,0
Kingman Lake,PAH2,Remaining impairment,2014,,12,,4,0,0,0,0,4,0,0,0,0,0.333333333
Kingman Lake,PAH3,Remaining impairment,2014,,15,,1,0,0,0,0,1,0,0,0,0,0.066666667
